listing_id,availability_rate,available_days,unavailable_days,total_days,min_nights,max_nights,changes
33307058,0.049315068493150684,18,347,365,3.3123287671232875,1125.0,3
33309577,0.7205479452054795,263,102,365,5.0,1125.0,3
33314388,0.14794520547945206,54,311,365,2.0,7.0,3
33361823,0.9671232876712329,353,12,365,2.0602739726027397,90.0,8
33378621,0.947945205479452,346,19,365,4.0,1125.0,9
33384562,0.9835616438356164,359,6,365,2.0,1125.0,4
33388257,0.9616438356164384,351,14,365,2.0,1125.0,8
33388505,0.9780821917808219,357,8,365,2.0,1125.0,6
33389220,0.2410958904109589,88,277,365,2.0,100.0,3
33538344,0.0,0,365,365,2.0,10.0,1
33605960,0.0,0,365,365,2.0,28.0,1
33616612,0.19726027397260273,72,293,365,7.0,300.0,5
33763876,0.9424657534246575,344,21,365,1.0,1125.0,16
33764113,0.9506849315068493,347,18,365,1.0,1125.0,10
33764190,0.9260273972602739,338,27,365,1.0,1125.0,22
33764271,0.958904109589041,350,15,365,1.0,1125.0,9
33764353,0.9616438356164384,351,14,365,1.0,1125.0,7
33764428,0.9013698630136986,329,36,365,1.0,1125.0,34
33867929,0.2136986301369863,78,287,365,3.7726027397260276,60.0,3
34006701,0.0,0,365,365,3.0,1125.0,1
34008302,0.3917808219178082,143,222,365,1.0,5.0,29
34038112,0.15616438356164383,57,308,365,1.0,1125.0,21
34047417,1.0,365,0,365,2.0,1125.0,1
34057880,0.005479452054794521,2,363,365,2.0,1125.0,2
34168114,0.0,0,365,365,1.0,28.0,1
34242088,0.821917808219178,300,65,365,2.0191780821917806,30.0,32
34375869,0.7945205479452054,290,75,365,3.3835616438356166,1125.0,12
34477631,0.7150684931506849,261,104,365,1.0,1125.0,11
34505914,0.0958904109589041,35,330,365,1.0,1125.0,15
34566626,0.9835616438356164,359,6,365,2.0,1125.0,5
34584604,0.9835616438356164,359,6,365,2.0,1125.0,5
34584845,0.9780821917808219,357,8,365,1.9698630136986301,1125.0,7
34584887,0.33972602739726027,124,241,365,1.9698630136986301,1125.0,4
34602703,0.7863013698630137,287,78,365,3.0,90.0,2
34708584,0.736986301369863,269,96,365,90.0,1125.0,3
34960416,0.0,0,365,365,1.0,7.0,1
35122629,0.09863013698630137,36,329,365,2.7041095890410958,1125.0,9
35141531,0.9726027397260274,355,10,365,1.9698630136986301,1125.0,8
35145131,0.9041095890410958,330,35,365,1.9698630136986301,1125.0,8
35149961,0.958904109589041,350,15,365,1.9698630136986301,1125.0,4
35153861,0.9726027397260274,355,10,365,1.9698630136986301,1125.0,8
35265468,0.39452054794520547,144,221,365,1.0,31.0,7
35286646,0.38904109589041097,142,223,365,1.0,1125.0,3
35293612,0.6082191780821918,222,143,365,2.0,1125.0,21
35297082,0.2328767123287671,85,280,365,2.0,70.0,29
35396837,0.0,0,365,365,2.0,14.0,1
35403723,0.16712328767123288,61,304,365,1.0,1125.0,13
35533326,0.0,0,365,365,2.0,1125.0,1
35589909,0.8712328767123287,318,47,365,1.3232876712328767,1125.0,2
35591504,0.9616438356164384,351,14,365,1.3232876712328767,1125.0,4
35592702,0.6520547945205479,238,127,365,1.3232876712328767,1125.0,2
35594330,0.736986301369863,269,96,365,1.3232876712328767,1125.0,2
35634617,0.5726027397260274,209,156,365,1.0,365.0,2
35648245,0.06301369863013699,23,342,365,1.0,1125.0,13
35649114,0.7068493150684931,258,107,365,1.0,1125.0,9
35675717,0.9643835616438357,352,13,365,3.3835616438356166,24.0,10
35734506,0.8794520547945206,321,44,365,4.0,1125.0,8
35760337,0.021917808219178082,8,357,365,2.021917808219178,8.0,3
35909111,0.6027397260273972,220,145,365,2.0,1125.0,24
35950501,0.9917808219178083,362,3,365,2.0602739726027397,14.0,4
36095209,0.8821917808219178,322,43,365,2.0,1125.0,26
36136866,0.0,0,365,365,2.0,1125.0,1
36158486,0.0,0,365,365,3.0,365.0,1
36254645,0.14520547945205478,53,312,365,1.180821917808219,365.0,9
36266662,0.9808219178082191,358,7,365,7.0,30.0,2
36327407,0.2602739726027397,95,270,365,2.5424657534246577,1125.0,25
36379273,0.852054794520548,311,54,365,2.0,1125.0,10
36477018,0.3150684931506849,115,250,365,2.0,1125.0,3
36558333,0.0,0,365,365,5.0,1125.0,1
36600421,0.0,0,365,365,2.0,1125.0,1
36623399,0.7835616438356164,286,79,365,1.0,1125.0,9
36836671,0.9616438356164384,351,14,365,3.0,730.0,12
36876601,0.3095890410958904,113,252,365,1.0,1125.0,13
36968595,0.1643835616438356,60,305,365,1.0,1125.0,21
37183208,0.0,0,365,365,3.0,730.0,1
37230992,0.7452054794520548,272,93,365,6.865753424657535,400.0,6
37244218,0.0,0,365,365,3.0,75.0,1
37244950,0.9424657534246575,344,21,365,4.0,60.0,6
37267843,1.0,365,0,365,1.0,2.0,1
37283863,0.31232876712328766,114,251,365,2.0,60.0,3
37479156,0.273972602739726,100,265,365,2.4547945205479453,914.6986301369863,10
37483548,0.0,0,365,365,2.0,1125.0,1
37509637,0.4876712328767123,178,187,365,2.0,1125.0,11
37626311,0.8602739726027397,314,51,365,1.9698630136986301,1125.0,12
37626970,0.6027397260273972,220,145,365,1.9698630136986301,1125.0,18
37627244,0.9232876712328767,337,28,365,1.9698630136986301,1125.0,21
37627386,0.0,0,365,365,1.4301369863013698,1125.0,1
37627692,0.9506849315068493,347,18,365,1.9698630136986301,1125.0,10
37672505,0.21095890410958903,77,288,365,5.7095890410958905,730.0,5
37673308,0.8849315068493151,323,42,365,1.167123287671233,1125.0,14
37748115,0.3287671232876712,120,245,365,3.989041095890411,730.0,9
37791166,0.11506849315068493,42,323,365,2.0,365.0,4
37923326,0.26301369863013696,96,269,365,2.0,999.0,37
37932575,0.19452054794520549,71,294,365,5.931506849315069,30.0,7
37960390,0.3178082191780822,116,249,365,3.835616438356164,999.0,11
37988045,0.0410958904109589,15,350,365,2.0,1125.0,5
38016528,0.6164383561643836,225,140,365,1.0,1125.0,3
38090628,0.273972602739726,100,265,365,4.0,1125.0,3
38199615,0.2958904109589041,108,257,365,1.0,5.0,25
38474039,0.0,0,365,365,2.0,1125.0,1
38550017,0.0,0,365,365,1.0,4.0,1
38965543,0.0,0,365,365,2.0,1125.0,1
39054518,0.07123287671232877,26,339,365,2.0,30.0,7
39095167,0.915068493150685,334,31,365,2.0,1125.0,2
39110205,0.947945205479452,346,19,365,2.9726027397260273,1125.0,5
39120729,0.0,0,365,365,14.0,1125.0,1
39140876,0.1643835616438356,60,305,365,2.0,1125.0,2
39186090,0.6876712328767123,251,114,365,1.0,14.0,25
39364639,0.0,0,365,365,1.0,1125.0,1
39376612,0.9068493150684932,331,34,365,1.3232876712328767,1125.0,8
39500091,0.736986301369863,269,96,365,32.0,1125.0,3
39545681,0.6301369863013698,230,135,365,25.76164383561644,1125.0,2
39626441,0.336986301369863,123,242,365,4.0,1125.0,5
39671346,0.0,0,365,365,5.0,23.0,1
39807999,0.0,0,365,365,1.0,365.0,1
39820474,0.9972602739726028,364,1,365,1.0,1125.0,2
39914300,0.7917808219178082,289,76,365,1.9698630136986301,1125.0,6
39914485,0.7616438356164383,278,87,365,1.9698630136986301,1125.0,4
40056112,0.9013698630136986,329,36,365,1.4301369863013698,120.0,2
40089334,0.42191780821917807,154,211,365,4.0,21.0,9
40090075,0.9397260273972603,343,22,365,2.9917808219178084,14.0,10
40090231,0.7013698630136986,256,109,365,1.0,365.0,11
40100514,0.9753424657534246,356,9,365,1.4301369863013698,7.0,8
40155380,0.20821917808219179,76,289,365,3.0,10.0,45
40168473,0.8876712328767123,324,41,365,7.0,1125.0,6
40232296,0.06027397260273973,22,343,365,3.989041095890411,1125.0,9
40232950,0.7342465753424657,268,97,365,1.0,1125.0,2
40303184,0.0,0,365,365,3.0,1125.0,1
40345454,0.0,0,365,365,2.0,1125.0,1
40363536,0.673972602739726,246,119,365,1.4301369863013698,1125.0,5
40369082,0.3643835616438356,133,232,365,1.0,1125.0,3
40390796,0.0,0,365,365,2.0,1125.0,1
40434257,0.8273972602739726,302,63,365,1.0,365.0,28
40468365,0.26575342465753427,97,268,365,3.0,60.0,2
40519320,0.18904109589041096,69,296,365,3.2958904109589042,1125.0,11
40520829,0.0,0,365,365,1.0,1125.0,1
40537371,0.0,0,365,365,3.0,1125.0,1
40558723,0.3698630136986301,135,230,365,2.0,31.0,15
40694409,0.0,0,365,365,4.0,14.0,1
40714905,0.32054794520547947,117,248,365,4.0,1125.0,2
40719136,0.0,0,365,365,3.0,1125.0,1
40773707,0.1726027397260274,63,302,365,2.9945205479452053,14.0,9
40776222,0.21095890410958903,77,288,365,2.0,28.0,7
40792729,0.8465753424657534,309,56,365,2.1424657534246574,20.0,24
40803098,0.2191780821917808,80,285,365,2.0082191780821916,1125.0,7
40813734,0.44931506849315067,164,201,365,1.9945205479452055,10.0,15
40837090,0.9835616438356164,359,6,365,1.9972602739726026,1125.0,7
40856138,0.15616438356164383,57,308,365,2.0,28.0,5
40856165,0.2136986301369863,78,287,365,2.0,28.0,5
40957341,0.0,0,365,365,2.0,1125.0,1
41259723,0.6164383561643836,225,140,365,2.0,1125.0,31
41260910,0.0027397260273972603,1,364,365,2.0,1125.0,3
41332019,0.0,0,365,365,1.0,28.0,1
41424070,0.7342465753424657,268,97,365,1.0,3.0,2
41430528,0.7205479452054795,263,102,365,7.0,7.0,3
41445443,0.2356164383561644,86,279,365,3.0273972602739727,999.0,5
41494662,0.0,0,365,365,1.0,365.0,1
41628015,0.0,0,365,365,3.0,1125.0,1
41715835,0.7232876712328767,264,101,365,1.0,1125.0,3
41853950,0.8712328767123287,318,47,365,3.0,1125.0,70
41946820,0.4712328767123288,172,193,365,1.0,20.0,5
41951725,0.9260273972602739,338,27,365,3.3835616438356166,365.0,4
41959327,0.9397260273972603,343,22,365,1.0,1125.0,2
41970836,0.4273972602739726,156,209,365,2.0,1125.0,104
41994947,0.7232876712328767,264,101,365,1.0,1125.0,3
42038513,0.5808219178082191,212,153,365,2.0,1125.0,3
42107283,0.7342465753424657,268,97,365,3.5726027397260274,365.0,3
42225538,0.019178082191780823,7,358,365,2.0,14.0,3
42252198,0.5808219178082191,212,153,365,3.0,28.0,2
42261018,0.3589041095890411,131,234,365,1.0520547945205478,1125.0,41
42326202,0.8301369863013699,303,62,365,3.0,1125.0,10
42332840,0.0,0,365,365,1.0,3.0,1
42342835,0.0,0,365,365,5.0,1125.0,1
42478608,0.7424657534246575,271,94,365,2.0,1125.0,2
42532128,0.7041095890410959,257,108,365,3.0,730.0,8
42683363,0.10410958904109589,38,327,365,13.473972602739726,1125.0,3
42690375,0.7232876712328767,264,101,365,2.0,1125.0,5
42783611,0.3917808219178082,143,222,365,2.0,1125.0,19
42786066,0.2273972602739726,83,282,365,2.0,7.0,5
42913036,0.1506849315068493,55,310,365,1.9945205479452055,1125.0,17
42938607,0.9616438356164384,351,14,365,3.0,1125.0,4
42951726,0.8,292,73,365,1.0,1125.0,4
43176437,0.8273972602739726,302,63,365,2.0,1125.0,7
43429783,0.7808219178082192,285,80,365,3.56986301369863,730.0,2
43553873,0.7397260273972602,270,95,365,2.0,1125.0,2
43655293,0.0410958904109589,15,350,365,1.3232876712328767,1125.0,3
43710616,0.0,0,365,365,6.0,50.0,1
43762200,0.32054794520547947,117,248,365,3.835616438356164,999.0,11
43762211,0.26301369863013696,96,269,365,3.835616438356164,999.0,13
43826937,0.7150684931506849,261,104,365,1.347945205479452,1125.0,15
43982957,0.0,0,365,365,2.0,1125.0,1
44079705,0.7397260273972602,270,95,365,2.0,1125.0,2
44091501,0.6356164383561644,232,133,365,2.0,1125.0,82
44098413,0.8657534246575342,316,49,365,2.0,1125.0,10
44125942,0.9671232876712329,353,12,365,1.0,1125.0,8
44143417,0.0,0,365,365,1.0,1125.0,1
44146501,0.8054794520547945,294,71,365,2.0,1125.0,6
44147331,0.8958904109589041,327,38,365,2.0,1125.0,30
44148271,0.936986301369863,342,23,365,2.0,1125.0,17
44155795,0.0,0,365,365,1.0,1125.0,1
44288816,0.0,0,365,365,4.0,1125.0,1
44302156,0.0,0,365,365,1.0,4.0,1
44310392,0.7315068493150685,267,98,365,2.0,1125.0,4
44348593,0.9698630136986301,354,11,365,1.3232876712328767,1125.0,6
44369739,0.8547945205479452,312,53,365,1.3232876712328767,1125.0,8
44369953,0.9068493150684932,331,34,365,1.3232876712328767,1125.0,4
44370086,0.9698630136986301,354,11,365,1.3205479452054794,1125.0,6
44384310,0.8164383561643835,298,67,365,1.0,1125.0,30
44385020,0.15616438356164383,57,308,365,1.9972602739726026,28.0,21
44388002,0.0,0,365,365,2.0,1125.0,1
44405518,0.736986301369863,269,96,365,1.0,365.0,3
44423047,0.0027397260273972603,1,364,365,2.0,365.0,3
44425573,0.20821917808219179,76,289,365,1.0,365.0,11
44426766,0.2273972602739726,83,282,365,28.0,90.0,5
44428353,0.010958904109589041,4,361,365,2.0,1125.0,3
44456870,0.19726027397260273,72,293,365,2.0,7.0,11
44511727,0.7013698630136986,256,109,365,2.0,365.0,5
44610315,0.8904109589041096,325,40,365,1.0191780821917809,5.0,24
44988856,0.4602739726027397,168,197,365,3.0,18.0,5
45095311,0.052054794520547946,19,346,365,2.0,1125.0,11
45095957,0.9561643835616438,349,16,365,1.3232876712328767,1125.0,2
45096409,0.9013698630136986,329,36,365,1.3232876712328767,1125.0,8
45264570,0.10410958904109589,38,327,365,2.0,1125.0,19
45279470,0.8438356164383561,308,57,365,2.0,1125.0,30
45279689,0.9068493150684932,331,34,365,1.3232876712328767,1125.0,12
45283902,0.9753424657534246,356,9,365,1.978082191780822,964.6,9
45284159,0.9726027397260274,355,10,365,1.978082191780822,51.33972602739726,5
45315639,0.4547945205479452,166,199,365,2.0136986301369864,60.0,40
45326472,0.2,73,292,365,30.0,150.0,3
45344222,0.6794520547945205,248,117,365,1.2876712328767124,1125.0,19
45344867,0.019178082191780823,7,358,365,1.0,3.0,11
45420293,0.9095890410958904,332,33,365,1.9972602739726026,1125.0,20
45434492,1.0,365,0,365,1.0,365.0,1
45468120,0.0,0,365,365,3.8438356164383563,1125.0,1
45468490,0.0,0,365,365,1.8575342465753424,4.0,1
45475028,0.9863013698630136,360,5,365,1.0,365.0,2
45479531,0.5671232876712329,207,158,365,2.0,1125.0,7
45488691,0.21643835616438356,79,286,365,4.0,999.0,5
45490304,0.873972602739726,319,46,365,1.3232876712328767,1125.0,20
45490581,0.9452054794520548,345,20,365,1.3232876712328767,1125.0,6
45490980,0.958904109589041,350,15,365,1.3205479452054794,1125.0,6
45491272,0.9506849315068493,347,18,365,1.3232876712328767,1125.0,8
45491843,0.9561643835616438,349,16,365,1.3232876712328767,1125.0,6
45522018,0.7808219178082192,285,80,365,1.3150684931506849,1125.0,36
45522164,0.9095890410958904,332,33,365,1.3232876712328767,1125.0,16
45522292,0.958904109589041,350,15,365,1.3232876712328767,1125.0,10
45522386,0.915068493150685,334,31,365,1.3205479452054794,1125.0,14
45662505,0.0,0,365,365,2.1424657534246574,1125.0,1
45688174,0.7835616438356164,286,79,365,2.9945205479452053,90.0,12
45696130,0.9506849315068493,347,18,365,2.0,1125.0,15
45696164,0.4575342465753425,167,198,365,2.56986301369863,30.0,13
45751935,0.8438356164383561,308,57,365,1.9972602739726026,1125.0,46
45820078,0.0,0,365,365,5.0,30.0,1
45824397,0.15342465753424658,56,309,365,5.4,90.0,8
45855089,0.0,0,365,365,3.0,1125.0,1
45861435,0.3917808219178082,143,222,365,1.9917808219178081,1125.0,19
45925141,0.0,0,365,365,2.0,14.0,1
45938001,0.8931506849315068,326,39,365,3.0,1125.0,14
45975227,0.9780821917808219,357,8,365,1.5726027397260274,1125.0,6
46043044,0.1863013698630137,68,297,365,2.0,90.0,7
46079085,0.2054794520547945,75,290,365,2.0,21.0,9
46095291,0.0,0,365,365,1.0,1125.0,1
46173490,0.26575342465753427,97,268,365,6.923287671232877,1125.0,9
46183832,0.9013698630136986,329,36,365,1.0,30.0,34
46290459,0.010958904109589041,4,361,365,1.0,30.0,3
46307432,0.8547945205479452,312,53,365,3.0,1125.0,10
46309037,0.873972602739726,319,46,365,3.0,1125.0,10
46787623,0.6931506849315069,253,112,365,6.0,365.0,7
46962178,0.8136986301369863,297,68,365,1.0191780821917809,5.301369863013699,44
46969949,0.8876712328767123,324,41,365,2.978082191780822,1125.0,28
47075756,0.9726027397260274,355,10,365,3.0,1125.0,2
47113399,0.4767123287671233,174,191,365,4.0,250.0,5
47767366,0.0,0,365,365,5.0,14.0,1
47904075,0.0,0,365,365,2.0,80.0,1
47941392,0.7342465753424657,268,97,365,1.0,1125.0,2
48009591,0.0,0,365,365,1.0,7.0,1
48025200,0.8191780821917808,299,66,365,1.3232876712328767,1125.0,2
48025376,0.8958904109589041,327,38,365,1.3205479452054794,1125.0,10
48025552,0.9068493150684932,331,34,365,1.3205479452054794,1125.0,4
48056288,0.0,0,365,365,1.0,5.0,1
48065057,0.0,0,365,365,2.0,20.0,1
48308360,0.0,0,365,365,1.0,1125.0,1
48458924,0.9972602739726028,364,1,365,1.0,1125.0,2
48624735,0.4054794520547945,148,217,365,2.0,7.0,2
48686202,0.25205479452054796,92,273,365,2.0,7.0,7
48690340,0.4904109589041096,179,186,365,3.0,1125.0,3
48908135,0.0,0,365,365,2.0,1125.0,1
48972207,0.0,0,365,365,2.0,1125.0,1
49067284,0.1506849315068493,55,310,365,1.9972602739726026,14.0,13
49124285,0.8931506849315068,326,39,365,2.0,1125.0,30
49135997,0.2410958904109589,88,277,365,2.0,30.0,3
49143757,0.0,0,365,365,1.0,1125.0,1
49163707,0.0,0,365,365,6.4301369863013695,300.0,1
49167663,0.7561643835616438,276,89,365,2.0027397260273974,1125.0,54
49172299,0.0,0,365,365,2.0,1125.0,1
49189611,0.7452054794520548,272,93,365,2.0191780821917806,1125.0,54
49203568,0.8164383561643835,298,67,365,2.0082191780821916,1125.0,32
49205987,1.0,365,0,365,5.0,1125.0,1
49222232,0.6876712328767123,251,114,365,1.0,1125.0,4
49302679,0.9232876712328767,337,28,365,3.3835616438356166,365.0,12
49316901,1.0,365,0,365,3.43013698630137,1125.0,1
49320087,0.7041095890410959,257,108,365,3.0,730.0,5
49653145,0.0,0,365,365,2.0,1125.0,1
49661346,0.8410958904109589,307,58,365,2.0,50.0,2
49734076,0.5013698630136987,183,182,365,28.0,1125.0,3
49746332,0.6547945205479452,239,126,365,2.0191780821917806,190.0,54
49766445,0.07123287671232877,26,339,365,2.0931506849315067,20.0,5
49784860,0.9616438356164384,351,14,365,2.021917808219178,1125.0,12
49802400,0.043835616438356165,16,349,365,1.2876712328767124,1125.0,9
49805761,0.20273972602739726,74,291,365,1.5013698630136987,100.0,9
49831633,0.057534246575342465,21,344,365,3.1835616438356165,60.0,3
49836448,0.0,0,365,365,5.0,1125.0,1
49975525,0.0,0,365,365,2.0,25.0,1
50018862,0.0,0,365,365,1.0,1125.0,1
50020222,0.0,0,365,365,1.0,3.0,1
50021882,0.0,0,365,365,1.0,1125.0,1
50083368,0.9041095890410958,330,35,365,2.3232876712328765,1125.0,9
50142415,0.15342465753424658,56,309,365,2.9945205479452053,150.0,12
50142805,0.0,0,365,365,1.0,4.0,1
50164199,0.9534246575342465,348,17,365,3.3835616438356166,365.0,8
50167938,0.8575342465753425,313,52,365,3.0,1125.0,8
50238409,0.947945205479452,346,19,365,2.0191780821917806,1125.0,14
50240578,0.8438356164383561,308,57,365,3.3808219178082193,365.0,20
50247154,0.0,0,365,365,7.0,14.0,1
50281651,0.0,0,365,365,1.0,1125.0,1
50338317,1.0,365,0,365,1.0,365.0,1
50342413,0.9808219178082191,358,7,365,6.0,365.0,2
50378301,0.7698630136986301,281,84,365,1.0,1125.0,50
50396547,0.4931506849315068,180,185,365,1.0,1125.0,2
50427240,0.0,0,365,365,2.0,15.0,1
50432327,0.9863013698630136,360,5,365,2.0,1125.0,4
50568032,0.0,0,365,365,1.0,30.0,1
50610919,0.7232876712328767,264,101,365,1.3232876712328767,1125.0,10
50654599,0.8027397260273973,293,72,365,1.8547945205479452,14.0,32
50665912,0.0,0,365,365,1.0,7.0,1
50677662,0.1726027397260274,63,302,365,3.0,130.0,11
50690473,0.3178082191780822,116,249,365,3.0,365.0,8
50694465,0.8356164383561644,305,60,365,2.0,1125.0,28
50730944,0.44931506849315067,164,201,365,1.0,1125.0,15
50744938,0.3095890410958904,113,252,365,2.43013698630137,1125.0,4
50800352,0.9315068493150684,340,25,365,2.0,14.0,12
50829147,0.13424657534246576,49,316,365,2.0,14.0,23
50957517,0.14794520547945206,54,311,365,1.0,1125.0,3
50969384,0.0,0,365,365,2.0,1125.0,1
51100977,0.30684931506849317,112,253,365,2.0,14.0,11
51119304,0.9342465753424658,341,24,365,1.0,1125.0,6
51275261,0.2465753424657534,90,275,365,1.0,1125.0,2
51277087,0.915068493150685,334,31,365,3.0,7.0,6
51282786,0.9835616438356164,359,6,365,1.0,1125.0,8
51283816,0.0,0,365,365,5.0,365.0,1
51295932,0.2356164383561644,86,279,365,3.0273972602739727,999.0,3
51357382,0.852054794520548,311,54,365,2.0,1125.0,16
51397856,0.9095890410958904,332,33,365,2.287671232876712,28.0,10
51429468,0.989041095890411,361,4,365,1.0,1125.0,5
51429568,0.9917808219178083,362,3,365,1.0,1125.0,4
51439891,0.09315068493150686,34,331,365,1.0493150684931507,1125.0,5
51463968,0.010958904109589041,4,361,365,7.0,365.0,3
51478830,0.9835616438356164,359,6,365,3.0,28.0,4
51522202,0.0,0,365,365,1.0,1125.0,1
51588449,0.3561643835616438,130,235,365,4.0,1125.0,7
51639296,0.0,0,365,365,2.0,1125.0,1
51738797,0.6273972602739726,229,136,365,1.0,1125.0,5
51778333,0.9232876712328767,337,28,365,1.9972602739726026,1125.0,18
51802257,0.2465753424657534,90,275,365,1.9972602739726026,1125.0,35
51860123,0.8191780821917808,299,66,365,22.0,1125.0,2
52052867,0.9863013698630136,360,5,365,2.0,14.0,4
52157323,0.947945205479452,346,19,365,1.9972602739726026,1125.0,10
52163520,0.9671232876712329,353,12,365,2.0,14.0,12
52196952,0.5671232876712329,207,158,365,2.0,1125.0,4
52234675,0.9698630136986301,354,11,365,2.021917808219178,1125.0,8
52236122,0.473972602739726,173,192,365,2.0,1125.0,3
52254180,0.4520547945205479,165,200,365,1.2876712328767124,365.0,10
52278808,0.7178082191780822,262,103,365,2.4273972602739726,1125.0,6
52362708,0.19452054794520549,71,294,365,2.0,31.0,9
52415866,0.0,0,365,365,200.0,1000.0,1
52417849,0.03561643835616438,13,352,365,1.9972602739726026,1125.0,5
52437999,0.23013698630136986,84,281,365,2.0,30.0,3
52447050,0.38904109589041097,142,223,365,30.0,1125.0,3
52794609,0.0,0,365,365,2.0,14.0,1
52819400,0.7561643835616438,276,89,365,3.0,180.0,108
52849546,0.4849315068493151,177,188,365,5.0,180.0,3
52851772,0.9863013698630136,360,5,365,5.0,180.0,2
52854963,0.0,0,365,365,1.0,7.0,1
52859791,0.4246575342465753,155,210,365,5.0,365.0,3
52860439,1.0,365,0,365,5.0,180.0,1
52861584,0.2191780821917808,80,285,365,1.0,7.0,7
52872032,0.5534246575342465,202,163,365,1.3232876712328767,1125.0,8
52903104,0.1863013698630137,68,297,365,1.0,14.0,13
52979528,1.0,365,0,365,4.0,45.0,1
52979700,1.0,365,0,365,4.0,40.0,1
52981559,0.0,0,365,365,1.3232876712328767,1125.0,1
52990052,0.2465753424657534,90,275,365,14.0,150.0,2
53000755,0.18082191780821918,66,299,365,1.0,30.0,9
53001658,0.0,0,365,365,2.0,20.0,1
53046254,0.030136986301369864,11,354,365,2.0,14.0,9
53122430,0.0,0,365,365,5.0,1125.0,1
53216261,0.03287671232876712,12,353,365,2.032876712328767,14.0,3
53235690,0.23013698630136986,84,281,365,2.287671232876712,1125.0,5
53239329,0.7123287671232876,260,105,365,2.0,1125.0,5
53253486,0.9068493150684932,331,34,365,1.0,1125.0,18
53271990,0.08767123287671233,32,333,365,2.0,9.0,5
53290386,0.7698630136986301,281,84,365,5.0,365.0,2
53305118,0.8931506849315068,326,39,365,1.2876712328767124,1125.0,6
53328058,0.0,0,365,365,2.0,365.0,1
53361353,0.9506849315068493,347,18,365,7.0,365.0,2
53374409,0.9945205479452055,363,2,365,2.0,14.0,2
53381024,1.0,365,0,365,5.0,28.0,1
53383312,0.0,0,365,365,1.0,1125.0,1
53486010,0.9342465753424658,341,24,365,2.0,14.0,14
53511158,0.010958904109589041,4,361,365,2.0,14.0,5
53542096,1.0,365,0,365,4.0,365.0,1
53564678,0.5589041095890411,204,161,365,2.8547945205479452,365.0,4
53567680,0.0,0,365,365,2.0,20.0,1
53589574,0.0,0,365,365,3.0,60.0,1
53620573,0.9753424657534246,356,9,365,1.9698630136986301,999.0,8
53621285,0.9726027397260274,355,10,365,1.9698630136986301,999.0,8
53621329,0.9506849315068493,347,18,365,1.9698630136986301,999.0,8
53621371,0.9671232876712329,353,12,365,1.9698630136986301,999.0,8
53621447,0.9863013698630136,360,5,365,1.9698630136986301,999.0,4
53621471,0.9808219178082191,358,7,365,1.9671232876712328,999.0,6
53621600,0.9726027397260274,355,10,365,1.9698630136986301,999.0,4
53621784,0.9917808219178083,362,3,365,1.9671232876712328,999.0,4
53621814,0.9808219178082191,358,7,365,1.9671232876712328,999.0,8
53621835,0.936986301369863,342,23,365,1.9698630136986301,999.0,20
53642080,0.9972602739726028,364,1,365,1.9698630136986301,999.0,3
53642365,1.0,365,0,365,1.9698630136986301,999.0,1
53642413,0.9835616438356164,359,6,365,1.9698630136986301,999.0,6
53654863,0.0,0,365,365,7.0,1125.0,1
53675108,1.0,365,0,365,365.0,365.0,1
53717128,0.9452054794520548,345,20,365,2.0,1125.0,12
53722253,0.005479452054794521,2,363,365,2.712328767123288,1125.0,5
53859124,0.7808219178082192,285,80,365,2.0,1125.0,18
54004138,0.1589041095890411,58,307,365,9.923287671232877,90.0,7
54089513,0.9397260273972603,343,22,365,2.0,1125.0,20
54117406,0.4767123287671233,174,191,365,12.002739726027396,1125.0,3
54135914,0.5506849315068493,201,164,365,3.7315068493150685,1125.0,7
54135943,0.0,0,365,365,2.0,1125.0,1
54146487,0.0,0,365,365,5.0,365.0,1
54207300,0.5863013698630137,214,151,365,2.0,1106.5671232876712,7
54225528,0.0,0,365,365,2.0,1125.0,1
54236050,0.8191780821917808,299,66,365,7.0,1125.0,2
54254304,0.5287671232876713,193,172,365,28.66849315068493,1125.0,3
54255243,0.21095890410958903,77,288,365,3.3835616438356166,365.0,2
54257351,0.9232876712328767,337,28,365,1.8575342465753424,21.0,21
54261868,0.9041095890410958,330,35,365,7.0,60.0,4
54297970,0.14794520547945206,54,311,365,2.0602739726027397,992.3369863013698,7
54321693,0.0,0,365,365,3.0,1125.0,1
54365797,0.0,0,365,365,2.0,365.0,1
54382977,0.6246575342465753,228,137,365,6.271232876712329,365.0,4
507713817403686676,0.0,0,365,365,3.0,14.0,1
515287091001928540,0.9808219178082191,358,7,365,2.978082191780822,1125.0,2
516382711946930456,0.0,0,365,365,3.03013698630137,365.0,1
542742196260606507,0.31232876712328766,114,251,365,2.0,1125.0,3
544059332162959274,0.8301369863013699,303,62,365,1.8438356164383563,365.0,64
544651113939989714,0.8,292,73,365,1.810958904109589,365.0,70
544690180920403389,0.7643835616438356,279,86,365,1.8383561643835618,365.0,76
544697394507748738,0.8164383561643835,298,67,365,1.8438356164383563,365.0,70
544701403530134266,0.8054794520547945,294,71,365,1.8438356164383563,365.0,70
544713116061233344,0.7287671232876712,266,99,365,1.2657534246575342,365.0,82
546091765054951205,0.9342465753424658,341,24,365,1.1397260273972603,1125.0,8
549830534134384092,0.9808219178082191,358,7,365,3.0,90.0,6
551235332921859845,0.0,0,365,365,5.0,180.0,1
552874331886494950,0.8054794520547945,294,71,365,1.9972602739726026,1125.0,32
